run_id,date,started_at,commit,kind,subject,arm,corpus_name,corpus_hash,spec_task_count,library,n_primitives,run_type,budget,engine,learn_engine,proposer,metric,iterations,attempts_per_test,n_constraints,cost,dir,completed,solved,task_count,considered,censored,stopped_early,seconds,first_solution_index
069559c02e975855,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators+abs0,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/069559c02e975855,True,4,4,,,,0.001,
08fd83d6b003f085,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators+abs0,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/08fd83d6b003f085,True,4,4,,,,0.001,
0b73e072ef2d22d5,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,d4,8,LEARN,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,5,2,0,ProgramSize,runs/2026-07-08/0b73e072ef2d22d5,True,,,,,,0,
17168f54b9b59bea,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators,2,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/17168f54b9b59bea,True,8,8,,,,0.001,
3556500c775b354a,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators,2,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/3556500c775b354a,True,4,4,,,,0.001,
38a9d9fa5debec3c,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators+targets,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/38a9d9fa5debec3c,True,8,8,,,,0.001,
3bf1ea124e090e87,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators+abs0,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/3bf1ea124e090e87,True,8,8,,,,0.002,
4cac55c0221e9f08,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/4cac55c0221e9f08,True,8,8,,,,0.003,
7feae3810585e599,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators+abs0,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/7feae3810585e599,True,8,8,,,,0.001,
86242d86df5dc572,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators+targets,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/86242d86df5dc572,True,8,8,,,,0.002,
8fbac181db9b7446,2026-07-08,,f6e11ea8,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,atomic,10,SEARCH,dNone/pool500/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/8fbac181db9b7446,True,8,8,,,,0.01,
9e66fcace9c83595,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/9e66fcace9c83595,True,4,4,,,,0.001,
b45d0359bc0ea584,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators+targets,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/b45d0359bc0ea584,True,4,4,,,,0.001,
c78c6dc9f801e286,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators,2,LEARN,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,5,2,0,ProgramSize,runs/2026-07-08/c78c6dc9f801e286,True,,,,,,0,
ca58a4e90de961f1,2026-07-08,,c8a16ee6,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,generators,2,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/ca58a4e90de961f1,True,0,8,,,,0.001,
d7eb4c015f2c1cb9,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators,2,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/d7eb4c015f2c1cb9,True,3,4,,,,0.0,
dd95f2fcc2d020c7,2026-07-08,,c8a16ee6,ladder,e1-rot90,heldout,e1-rot90:heldout,ee51ac623ccbbc9e,4,generators+targets,3,SEARCH,dNone/pool200/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-08/dd95f2fcc2d020c7,True,4,4,,,,0.001,
f767a0306b9c84fb,2026-07-08,,f6e11ea8,ladder,e1-rot90,train,e1-rot90:train,5298afc3d542d780,8,atomic,10,SEARCH,dNone/pool500/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,1,0,ProgramSize,runs/2026-07-08/f767a0306b9c84fb,True,8,8,,,,0.732,
b7a75e343d4ea88b,2026-07-13,2026-07-13T16:39:03.336342+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers,2,LEARN,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,5,2,0,ProgramSize,runs/2026-07-13/20260713_163903_b7a75e343d4ea88b,True,,,,,,0,
6d0c22c88f60619a,2026-07-13,2026-07-13T16:39:05.514762+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers+abs0,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163905_6d0c22c88f60619a,True,5,5,,,,1.247,
21eb1656c26f1910,2026-07-13,2026-07-13T16:39:06.775283+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers+abs0,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163906_21eb1656c26f1910,True,2,2,,,,0.511,
6146224d2e4e8260,2026-07-13,2026-07-13T16:39:07.300492+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers,2,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163907_6146224d2e4e8260,True,5,5,,,,0.908,
10c3848f30823408,2026-07-13,2026-07-13T16:39:08.674315+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers+targets,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_10c3848f30823408,True,5,5,,,,1.29,
54b47760a7090875,2026-07-13,2026-07-13T16:39:08.635163+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers+abs0,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_54b47760a7090875,True,5,5,,,,0.011,
9945c1abccca248a,2026-07-13,2026-07-13T16:39:08.222107+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers,2,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_9945c1abccca248a,True,2,2,,,,0.36,
a4ab8044c225fd68,2026-07-13,2026-07-13T16:39:08.658275+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers+abs0,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_a4ab8044c225fd68,True,2,2,,,,0.004,
c76b5cb4fc18936b,2026-07-13,2026-07-13T16:39:08.618447+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers,2,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_c76b5cb4fc18936b,True,0,2,,,,0.004,
fc9b6f403a8c4b8a,2026-07-13,2026-07-13T16:39:08.596656+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers,2,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163908_fc9b6f403a8c4b8a,True,0,5,,,,0.009,
e94d6cb698a13682,2026-07-13,2026-07-13T16:39:09.978363+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers+targets,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163909_e94d6cb698a13682,True,2,2,,,,0.502,
2139034727659dce,2026-07-13,2026-07-13T16:39:10.514942+00:00,d5ae2f32,ladder,perceive-transform,heldout,perceive-transform:heldout,b209c17c0e244e6d,2,perceivers+targets,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163910_2139034727659dce,True,2,2,,,,0.004,
38ff043163d8c0e3,2026-07-13,2026-07-13T16:39:10.493517+00:00,d5ae2f32,ladder,perceive-transform,train,perceive-transform:train,84a1ec529e4f52ee,5,perceivers+targets,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163910_38ff043163d8c0e3,True,5,5,,,,0.01,
45fa1042a115b372,2026-07-13,2026-07-13T16:39:17.194448+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators,3,LEARN,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,5,2,0,ProgramSize,runs/2026-07-13/20260713_163917_45fa1042a115b372,True,,,,,,0,
4aaabcc5667e60c0,2026-07-13,2026-07-13T16:39:22.847441+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators+abs0+abs1,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163922_4aaabcc5667e60c0,True,8,8,,,,4.234,
a1afb45f0e7e41a4,2026-07-13,2026-07-13T16:39:27.095946+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators+abs0+abs1,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163927_a1afb45f0e7e41a4,True,2,2,,,,1.057,
d1e0c3e51baf4463,2026-07-13,2026-07-13T16:39:28.166718+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163928_d1e0c3e51baf4463,True,8,8,,,,6.477,
946e6c6d1ccb0969,2026-07-13,2026-07-13T16:39:34.658384+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163934_946e6c6d1ccb0969,True,2,2,,,,1.578,
585a199867be2188,2026-07-13,2026-07-13T16:39:36.934764+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163936_585a199867be2188,True,1,2,,,,0.171,
f8ac3391917c3fdd,2026-07-13,2026-07-13T16:39:36.250553+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators,3,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163936_f8ac3391917c3fdd,True,4,8,,,,0.671,
14c615fdd47b1dae,2026-07-13,2026-07-13T16:39:37.120417+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators+abs0+abs1,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163937_14c615fdd47b1dae,True,8,8,,,,18.24,
cb0e1971f18b6931,2026-07-13,2026-07-13T16:39:55.375941+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators+abs0+abs1,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163955_cb0e1971f18b6931,True,2,2,,,,4.609,
892d053eeb18c192,2026-07-13,2026-07-13T16:40:00.000224+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators+targets,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_163959_892d053eeb18c192,True,8,8,,,,17.843,
645a3120870c6c2a,2026-07-13,2026-07-13T16:40:17.862103+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators+targets,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_164017_645a3120870c6c2a,True,2,2,,,,4.405,
b864331e169a82d9,2026-07-13,2026-07-13T16:40:22.281061+00:00,d5ae2f32,ladder,layered-abstraction,train,layered-abstraction:train,2b534f7848003795,8,generators+targets,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_164022_b864331e169a82d9,True,8,8,,,,4.183,
65300bbc808c4224,2026-07-13,2026-07-13T16:40:26.479849+00:00,d5ae2f32,ladder,layered-abstraction,heldout,layered-abstraction:heldout,3f2ec8845edfb884,2,generators+targets,5,SEARCH,dNone/pool300/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_164026_65300bbc808c4224,True,2,2,,,,1.057,
1e0bc3502b232e6b,2026-07-13,2026-07-13T21:36:37.219633+00:00,6ef83912,corpus,e1-rot90,-,e1-rot90,c6ba006afbb7b13f,12,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_213637_1e0bc3502b232e6b (1),True,12,12,,,,0.004,
1e0bc3502b232e6b,2026-07-13,2026-07-18T15:07:01.279940+00:00,a462abc2,corpus,e1-rot90,-,e1-rot90,c6ba006afbb7b13f,12,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_214539_1e0bc3502b232e6b,True,12,12,108,,,0.006,
74d4e7450104fb27,2026-07-13,2026-07-13T21:53:00.947912+00:00,6ef83912,corpus,e5-rederive-rot90,-,e5-rederive-rot90,c492af90d3101544,8,d4+combinators,10,LEARN,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,2,2,0,ProgramSize,runs/2026-07-13/20260713_215300_74d4e7450104fb27,True,,,,,,0,
c35e55eea442cddd,2026-07-13,2026-07-13T21:53:58.838770+00:00,6ef83912,corpus,e5-rederive-rot90,-,e5-rederive-rot90,c492af90d3101544,8,d4+combinators,10,SEARCH,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_215358_c35e55eea442cddd,True,8,8,,,,57.188,
f38b6929efb9e9cc,2026-07-13,2026-07-13T23:26:48.238612+00:00,b7347167,corpus,e6-rederive-d4,-,e6-rederive-d4,d2953556fc073949,24,d4+combinators,10,SEARCH,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_232648_f38b6929efb9e9cc,True,24,24,2571852,,,184.9,
81068f8a536470e4,2026-07-13,2026-07-14T01:17:20.754559+00:00,c26128be,corpus,e2-swap-cells,-,e2-swap-cells,69db4e35d77a820e,8,atomic,10,SEARCH,dNone/pool500/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_232953_81068f8a536470e4,True,8,8,56072,,,2.266,
327f987f1e9883ba,2026-07-13,2026-07-13T23:33:08.363403+00:00,b7347167,corpus,e6-rederive-d4,-,e6-rederive-d4,d2953556fc073949,24,d4+combinators,10,LEARN,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,2,2,0,ProgramSize,runs/2026-07-13/20260713_233308_327f987f1e9883ba,False,,,,,,,
79a3378c0c151c54,2026-07-13,2026-07-13T23:37:36.672703+00:00,b7347167,corpus,e5-rederive-rot90,-,e5-rederive-rot90,c492af90d3101544,8,d4,8,LEARN,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,GreedyMDLLearnEngine,AntiunifyPairs,CompressionMetric,2,2,0,ProgramSize,runs/2026-07-13/20260713_233736_79a3378c0c151c54,True,,,,,,0,
cdcd5946b0aafb68,2026-07-13,2026-07-13T23:37:36.689881+00:00,b7347167,corpus,e5-rederive-rot90,-,e5-rederive-rot90,c492af90d3101544,8,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-13/20260713_233736_cdcd5946b0aafb68,True,8,8,72,,,0.002,
5a12f4f22a40a895,2026-07-14,2026-07-14T00:08:57.329833+00:00,09f32d91,corpus,e6-rederive-d4,-,e6-rederive-d4,d2953556fc073949,24,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_000857_5a12f4f22a40a895,True,24,24,216,,,0.007,
e693f88791aff9fa,2026-07-14,2026-07-16T17:45:27.632545+00:00,67417495,corpus,e1-rot90,-,e1-rot90,c6ba006afbb7b13f,12,d4+combinators,10,SEARCH,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_005712_e693f88791aff9fa,True,12,12,481863,,,8.226,
9eca4fa0709d64f5,2026-07-14,2026-07-14T02:18:04.108297+00:00,cb1342de,corpus,e1-rot90,-,e1-rot90,c6ba006afbb7b13f,12,d4+combinators,10,SEARCH,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_021804_9eca4fa0709d64f5,True,12,12,636,,,0.011,
18e7562f44036326,2026-07-14,2026-07-14T20:58:44.744999+00:00,ae60af64,corpus,arc1-train,-,arc1-train,2aea3c0693cadf4f,400,d4,8,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_205844_18e7562f44036326,True,7,400,3600,,,0.103,
6ef6f65b7e10d299,2026-07-14,2026-07-14T20:58:49.720929+00:00,ae60af64,corpus,arc1-train,-,arc1-train,2aea3c0693cadf4f,400,atomic,10,SEARCH,dNone/pool500/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_205849_6ef6f65b7e10d299,True,11,400,2704865,,,75.331,
378ec77d8210e0ab,2026-07-14,2026-07-14T21:49:45.405614+00:00,64cdadc3,corpus,arc1-train-sym-dim-stratified,-,arc1-train-sym-dim-stratified,f34519a320ade111,3,d4+combinators,10,SEARCH,dNone/pool500/arity4/climNone:None/slimNone:None,BottomUpSearchEngine/const=harvest-from-instance/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-14/20260714_214945_378ec77d8210e0ab,True,0,3,117214,,,4.258,
33fa25ca1ed11711,2026-07-15,2026-07-15T01:25:46.254527+00:00,06b9d536,corpus,grain-contrast,-,grain-contrast,f269decad964f084,2,GEOM,7,SEARCH,dNone/pool100/arity1/climNone:None/slimNone:None,BottomUpSearchEngine/const=none/fill=none/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-15/20260715_012546_33fa25ca1ed11711,True,2,2,16,,,0.002,
bb4569afddfd2265,2026-07-15,2026-07-15T01:25:52.266401+00:00,06b9d536,corpus,grain-contrast,-,grain-contrast,f269decad964f084,2,UNIVERSAL_FLOOR,16,SEARCH,dNone/pool1000/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=lambda-synthesis/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-15/20260715_012552_bb4569afddfd2265,False,,,,,,,
7d4d5c07e2e058a0,2026-07-15,2026-07-15T01:38:24.516518+00:00,06b9d536,corpus,grain-contrast,-,grain-contrast,f269decad964f084,2,UNIVERSAL_FLOOR,16,SEARCH,dNone/pool200/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=lambda-synthesis/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-15/20260715_013824_7d4d5c07e2e058a0,True,1,2,70665,,,2.245,
4872c55969a968ec,2026-07-15,2026-07-15T02:11:53.161020+00:00,06b9d536,corpus,grain-contrast,-,grain-contrast,6fd5ac0ff40b403d,2,UNIVERSAL_FLOOR,16,SEARCH,dNone/pool200/arity2/climNone:None/slimNone:None,BottomUpSearchEngine/const=finite-enumerate/fill=lambda-synthesis/poly=monomorphize/allow=0,-,-,-,-,2,0,ProgramSize,runs/2026-07-15/20260715_014121_4872c55969a968ec,True,0,2,70718,,,2.327,
